bioID,useFirst,firstName,middleName,lastName,nameGiven,fullGivenName,nameSuffix,nameNick,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,birthCity,birthState,birthCountry,highSchool,hsCity,hsState,hsCountry,deathDate,race
oliveji01,Jimmy,Jimmy,Allen,Oliver,,,,,G-F,0,0,77,205,Purdue,,12-07-69,Menifee,AR,USA,Morrilton,Morrilton,AR,USA,0000-00-00,B
olivejo01,John,John,,Olive,,,,,F,0,0,79,210,Villanova,,01-03-55,Philadelphia,PA,USA,Bishop Eustace,Pennsauken,NJ,USA,0000-00-00,W
ollieke01,Kevin,Kevin,Jermaine,Ollie,,,,,G,0,0,76,195,Connecticut,,27-12-72,Dallas,TX,USA,Crenshaw,Los Angeles,CA,USA,0000-00-00,B
olowomi01,Michael,Michael,,Olowokandi,,,,,C,0,0,84,269,Pacific,Brunel College,03-04-75,Lagos,,NGR,Newlands Manorium,East Sussex,,ENG,0000-00-00,B
onealje01,Jermaine,Jermaine,,O'Neal,,,,,F-C,0,0,83,226,none,,13-10-78,Columbia,SC,USA,Eau Claire,Columbia,SC,USA,0000-00-00,B
onealsh01,Shaquille,Shaquille,Rashaun,O'Neal,,,,Shaq,C,0,0,85,300,Louisiana State,,06-03-72,Newark,NJ,USA,Cole,San Antonio,TX,USA,0000-00-00,B
ormsba01,Barry,Barry,D.,Orms,,,,,G,0,0,75,190,St. Louis,,01-05-46,St. Louis,MO,USA,Beaumont,St. Louis,MO,USA,0000-00-00,B
orrlo01,Louis,Louis,M.,Orr,,,,Biafra,F,0,0,80,175,Syracuse,,07-05-58,Cincinnati,OH,USA,Withrow,Cincinnati,OH,USA,0000-00-00,B
ortonda01,Daniel,Daniel,Joseph,Orton,,,,,C,0,0,82,255,Kentucky,,06-08-90,Oklahoma City,OK,USA,Bishop McGuinness,Oklahoma City,OK,USA,0000-00-00,B
osheake01,Kevin,Kevin,Christopher,O'Shea,,,,,G,0,0,74,175,Notre Dame,,10-07-25,San Francisco,CA,USA,St. Ignatius,San Francisco,CA,USA,21-02-03,W
oshiega01,Garland,Garland,Lee,O'Shields,,,,Mule,G-F,0,0,73,195,Tennessee,Spartanburg JC,23-05-21,Spartanburg County,SC,USA,,,,,17-01-01,W
ottenma01,Mac,Mac,William,Otten,,,,,F-C,0,0,79,220,Bowling Green,,16-12-25,Bellefontaine,OH,USA,Bellefontaine,Bellefontaine,OH,USA,0000-00-00,W
outlatr01,Travis,Travis,Marquez,Outlaw,,,,,F,0,0,81,210,none,,18-09-84,Starkville,MS,USA,Starkville,Starkville,MS,USA,0000-00-00,B
owensan01,Andre,Andre,,Owens,,,,,G,0,0,76,200,Houston,Indiana,31-10-80,Indianapolis,IN,USA,Perry Meridian,Indianapolis,IN,USA,0000-00-00,B
owensbi01,Billy,Billy,Eugene,Owens,,,,,F-G,0,0,80,220,Syracuse,,01-05-69,Carlisle,PA,USA,Carlisle,Carlisle,PA,USA,0000-00-00,B
owensed01,Eddie,Eddie,,Owens,,,,,F,0,0,79,210,UNLV,,26-12-53,Houston,TX,USA,Wheatley,Houston,TX,USA,0000-00-00,B
owensji01,Jim,Jim,,Owens,,,,,F,0,0,77,200,Arizona State,,01-05-50,Los Angeles,CA,USA,South Torrance,Los Angeles,CA,USA,0000-00-00,W
owenske01,Keith,Keith,Kensel,Owens,,,,,F,0,0,79,225,UCLA,,31-05-69,San Francisco,CA,USA,Birmingham,Van Nuys,CA,USA,0000-00-00,B
owensla01,Larry,Larry,,Owens,,,,,F-G,0,0,79,210,Oral Roberts,,08-01-83,Mesa,AZ,USA,Westwood,Mesa,AZ,USA,0000-00-00,B
oyedeol01,Olumide,Olumide,,Oyedeji,,,,,F-C,0,0,82,240,none,,11-05-81,Ibadan,,NGR,Community,Ibadan,,NGR,0000-00-00,B
packro01,Robert,Robert,John,Pack,,,Jr.,,G,0,0,74,180,USC,Tyler JC,03-02-69,New Orleans,LA,USA,Alfred Lawless,New Orleans,LA,USA,0000-00-00,B
packwa01,Wayne,Wayne,,Pack,,,,Six-Pack,G,0,0,72,165,Tennessee Tech,,05-07-50,Indianapolis,IN,USA,Washington,Indianapolis,IN,USA,0000-00-00,B
paddige01,Gerald,Gerald,James,Paddio,,,,,F-G,0,0,79,205,UNLV,Kilgore/Seminole JC,21-04-65,Lafayette,LA,USA,Rayne,Rayne,LA,USA,0000-00-00,B
padgesc01,Scott,Scott,Anthony,Padgett,,,,,F,0,0,81,240,Kentucky,,19-04-76,Louisville,KY,USA,St. Xavier,Louisville,KY,USA,0000-00-00,W
pagetda01,Dana,Dana,P.,Pagett,,,,,G,0,0,74,180,USC,,29-03-49,,,,El Segundo,El Segundo,CA,USA,0000-00-00,W
palazto01,Togo,Togo,Anthony,Palazzi,,,,,F-G,0,0,76,205,Holy Cross,,08-08-32,Union Hill,NJ,USA,Union Hill,Union City,NJ,USA,0000-00-00,W
palmewa01,Walter,Walter,Scott,Palmer,,,,,C-F,0,0,85,215,Dartmouth,,23-10-68,Ithaca,NY,USA,Washington & Lee,Arlington,VA,USA,0000-00-00,W
pargoja01,Jannero,Jannero,,Pargo,,,,,G,0,0,74,170,Arkansas,Neosho County CC,22-09-79,Chicago,IL,USA,Robeson,Chicago,IL,USA,0000-00-00,B
parisro01,Robert,Robert,Lee,Parish,,,,Chief,C,0,0,84,230,Centenary,,30-08-53,Shreveport,LA,USA,Woodlawn,Shreveport,LA,USA,0000-00-00,B
parkean01,Anthony,Anthony,Michael,Parker,,,,,G,0,0,76,215,Bradley,,19-06-75,Naperville,IL,USA,Central,Naperville,IL,USA,0000-00-00,B
parkhba01,Barry,Barry,,Parkhill,,,,,G,0,0,75,180,Virginia,,10-05-51,Philadelphia,PA,USA,State College,State College,PA,USA,0000-00-00,W
parkija01,Jack,Jack,Gordon,Parkinson,,,,,G,0,0,72,174,Kentucky,,04-03-24,Yorktown,IN,USA,Yorktown,Yorktown,IN,USA,29-05-97,W
parksch02,Cherokee,Cherokee,Bryan,Parks,,,,,C-F,0,0,83,230,Duke,,11-10-72,Huntington Beach,CA,USA,Marina,Huntington Beach,CA,USA,0000-00-00,W
parrado01,Doyle,Doyle,Kenneth,Parrack,,,,,F-G,0,0,72,165,Oklahoma A&M,Connors State,06-12-21,,,,Union Valley,Union Valley,OK,USA,05-09-08,W
parrja01,Jack,Jack,,Parr,,,,,C,0,0,81,220,Kansas State,,13-03-36,Louisville,KY,USA,St. Christopher Episcopal Prep,Richmond,VA,USA,0000-00-00,W
parsoch01,Chandler,Chandler,,Parsons,,,,,F,0,0,81,200,Florida,,25-10-88,Casselberry,FK,USA,Lake Howell,Winter Park,FL,USA,0000-00-00,W
paspaza01,Zarko,Zarko,,Paspalj,,,,,F,0,0,81,215,none,,27-03-66,Pljevlja,,YUG,,,,,0000-00-00,W
patrimy01,Myles,Myles,,Patrick,,,,,F,0,0,80,220,Auburn,,19-11-54,Macon,GA,USA,Southwest,Macon,GA,USA,0000-00-00,B
pattean01,Andrae,Andrae,Malone,Patterson,,,,,F,0,0,81,238,Indiana,,12-11-75,Riverside,CA,USA,Cooper,Abilene,TX,USA,0000-00-00,B
pattege01,George,George,,Patterson,,,,,C-F,0,0,79.5,230,Toledo,,26-11-39,,,,Central Catholic,Pittsburgh,PA,USA,22-12-03,W
pattepa01,Patrick,Patrick,Davell,Patterson,,,,Pat,F,0,0,81,235,Kentucky,,14-03-89,Washington,DC,USA,Huntington,Huntington,WV,USA,0000-00-00,B
patteru01,Ruben,Ruben,Nathaniel,Patterson,,,,Boo,F,0,0,77,224,Cincinnati,Independence CC,31-07-75,Cleveland,OH,USA,John Hay,Cleveland,OH,USA,0000-00-00,B
paxsojo01,John,John,MacBeth,Paxson,,,,,G,0,0,74,185,Notre Dame,,29-09-60,Dayton,OH,USA,Archbishop Alter,Kettering,OH,USA,0000-00-00,W
paytoga01,Gary,Gary,Dwayne,Payton,,,,The Glove,G,0,0,76,180,Oregon State,,23-07-68,Oakland,CA,USA,Skyline,Oakland,CA,USA,0000-00-00,B
pearcge01,George,George,W.,Pearcy,,,,Wig,G,0,0,73,165,Indiana State,,02-07-19,,,,Martinsville,Martinsville,IN,USA,0000-00-00,W
pearche01,Henry,Henry,Earl,Pearcy,,,,,G,0,0,73,170,Indiana State,,21-07-22,,,,Martinsville,Martinsville,IN,USA,11-01-02,W
peckwi01,Wiley,Wiley,J.,Peck,,,,,G-F,0,0,79,220,Mississippi State,,15-09-57,Montgomery,AL,USA,Robert E. Lee,Montgomery,AL,USA,0000-00-00,B
peekri01,Richard,Richard,Shelby,Peek,,,,"Rich, Dick",C,0,0,83,230,Florida,Louisiana Tech,28-10-43,Miami,FL,USA,Escambia,Pensacola,FL,USA,0000-00-00,W
peelean01,Anthony,Anthony,Eugene,Peeler,,,,,G,0,0,76,208,Missouri,,25-11-69,Kansas City,MO,USA,Paseo,Kansas City,MO,USA,0000-00-00,B
peeplge01,George,George,Albert,Peeples,,,,,C-F,0,0,79,190,Iowa,,30-10-43,?,GA,USA,Ecorse,Ecorse,MI,USA,0000-00-00,B
pekovni01,Nikola,Nikola,,Pekovic,,,,,F,0,0,83,243,none,,03-01-86,Bijelo Polje,,MON,,,,,0000-00-00,W
penbemi01,Mike,Mike,,Penberthy,,,,,G,0,0,75,185,The Masters College,,29-11-73,Los Gatos,CA,USA,Hoover,Fresno,CA,USA,0000-00-00,W
pendeje01,Jerry,Jerry,Lee,Pender,,,,,G,0,0,74,185,Fresno State,Merced JC,12-02-50,,,,,,,,0000-00-00,B
penigde01,Desmond,Desmond,,Penigar,,,,,F,0,0,79,245,Utah State,Ventura JC,16-07-81,DeQuincy,LA,USA,Upland,Upland,CA,USA,0000-00-00,B
penneki01,Kirk,Kirk,Samuel,Penney,,,,,G,0,0,77,230,Wisconsin,,23-11-80,Auckland,,NZL,Westlake Boys,Auckland,,NZL,0000-00-00,W
perkike01,Kendrick,Kendrick,Le'Dale,Perkins,,,,,C,0,0,82,280,none,,10-11-84,Nederland,TX,USA,Clifton J. Ozen,Beaumont,TX,USA,0000-00-00,B
perkiwa01,Warren,Warren,C.,Perkins,,,,Red,G-F,0,0,75,190,Tulane,,02-02-24,,,,Warren Easton,New Orleans,LA,USA,0000-00-00,W
perryau01,Aulcie,Aulcie,,Perry,,,,,C,0,0,82,210,Bethune-Cookman,,03-07-50,Newark,NJ,USA,West Side,Newark,NJ,USA,0000-00-00,B
perrycu01,Curtis,Curtis,R.,Perry,,,,C.P.,F,0,0,79,220,Southwest Missouri,,13-09-48,Washington,DC,USA,Western,Washington,DC,USA,0000-00-00,B
perryel01,Elliot,Elliot,Lamonte,Perry,,,,"Socks, E.P.",G,0,0,72,150,Memphis State,,28-03-69,Memphis,TN,USA,Treadwell,Memphis,TN,USA,0000-00-00,B
perryro01,Ron,Ron,,Perry,,,,,G,0,0,75,190,Virginia Tech,,29-12-43,Garrisonville,VA,USA,Stafford,Fredericksburg,VA,USA,0000-00-00,W
persoch01,Chuck,Chuck,Connors,Person,,,,The Rifleman,F,0,0,80,220,Auburn,,27-06-64,Brantley,AL,USA,Brantley,Brantley,AL,USA,0000-00-00,B
persowe01,Wesley,Wesley,Lavon,Person,,,,Wes,G,0,0,78,195,Auburn,,28-03-71,Crenshaw,AL,USA,Brantley,Brantley,AL,USA,0000-00-00,B
peterlo01,Loy,Loy,M.,Petersen,,,,,G,0,0,77,205,Oregon State,,26-07-45,Anaheim,CA,USA,Anaheim,Anaheim,CA,USA,0000-00-00,W
petermo01,Morris,Morris,,Peterson,,,Jr.,Mo Pete,G-F,0,0,79,215,Michigan State,,26-08-77,Flint,MI,USA,Northwestern,Flint,MI,USA,0000-00-00,B
petrodr01,Drazen,Drazen,,Petrovic,,,,,G,0,0,77,195,Zagreb,,22-10-64,Sibenik,,YUG,Sibenik,Sibenik,,YUG,07-06-93,W
petrojo01,Johan,Johan,,Petro,,,,,C,0,0,84,247,none,,27-01-86,Paris,,FRA,,,,,0000-00-00,B
petruri01,Richard,Richard,,Petruska,,,,Rich,C-F,0,0,82,260,UCLA,Loyola Marymount,25-01-69,Levice,,TCH,Gymnasium Levice,Levice,,TCH,0000-00-00,W
pettwje01,Jerry,Jerry,,Pettway,,,,,G-F,0,0,75,185,Northwood Institute,,13-02-44,Detroit,MI,USA,Northern,Detroit,MI,USA,0000-00-00,B
pheglro01,Roger,Roger,Dale,Phegley,,,,Late Night,G-F,0,0,78,205,Bradley,,16-10-56,East Peoria,IL,USA,East Peoria,East Peoria,IL,USA,0000-00-00,W
phelaja02,James,James,J.,Phelan,,,,Jim,G,0,0,73,175,LaSalle,,19-03-29,Philadelphia,PA,USA,LaSalle,Philadelphia,PA,USA,0000-00-00,W
phelpde01,Derrick,Derrick,Michael,Phelps,,,,,G,0,0,76,181,North Carolina,,31-07-72,Queens,NY,USA,Christ the King,Middle Village,NY,USA,0000-00-00,B
phillbo01,Bobby,Bobby,Ray,Phills,,,II,,G,0,0,77,210,Southern (LA),,20-12-69,Baton Rouge,LA,USA,Southern Univ. Lab,Baton Rouge,LA,USA,12-01-00,B
philled01,Eddie,Eddie,Lee,Phillips,,,,,F,0,0,79,225,Alabama,,29-09-61,Birmingham,AL,USA,Parker,Birmingham,AL,USA,0000-00-00,B
phillga01,Gary,Gary,A.,Phillips,,,,The Ghost,G,0,0,75,189,Houston,,07-12-39,Quincy,IL,USA,Quincy Senior,Quincy,IL,USA,0000-00-00,W
piatker01,Eric,Eric,Todd,Piatkowski,,,,"The Polish Rifle, Pike",G-F,0,0,79,215,Nebraska,,30-09-70,Steubenville,OH,USA,Stevens,Rapid City,SD,USA,0000-00-00,W
piercpa01,Paul,Paul,Anthony,Pierce,,,,,F,0,0,78,220,Kansas,,13-10-77,Oakland,CA,USA,Inglewood,Inglewood,CA,USA,0000-00-00,B
piercri01,Ricky,Ricky,Charles,Pierce,,,,Deuces,F-G,0,0,76,205,Rice,Walla Walla CC,19-08-59,Dallas,TX,USA,South Garland,Garland,TX,USA,0000-00-00,B
pietrmi01,Mickael,Mickael,,Pietrus,,,,,G-F,0,0,78,200,none,,07-02-82,"Les Abymes, Guadeloupe",,FRA,,,,,0000-00-00,B
pinonjo01,John,John,Gabriel,Pinone,,,Jr.,,F,0,0,80,230,Villanova,,19-02-61,Hartford,CT,USA,South Catholic,Hartford,CT,USA,0000-00-00,W
pippesc01,Scottie,Scottie,,Pippen,,,,,F-G,0,0,79,210,Central Arkansas,,25-09-65,Hamburg,AR,USA,Hamburg,Hamburg,AR,USA,0000-00-00,B
pittmde01,Dexter,Dexter,Jerome,Pittman,,,,,C,0,0,83,308,Texas,,02-03-88,Rosenberg,TX,USA,B.F. Terry,Rosenberg,TX,USA,0000-00-00,B
planizo01,Zoran,Zoran,,Planinic,,,,,G-F,0,0,79,195,none,,12-09-82,Mostar,,BOS,,,,,0000-00-00,W
plummga01,Gary,Gary,,Plummer,,,,,F-C,0,0,81,215,Boston University,,21-02-62,Highland Park,MI,USA,Osborn,Detroit,MI,USA,0000-00-00,B
podkopa01,Pavel,Pavel,,Podkolzin,,,,,C,0,0,89,260,none,,15-01-85,Novosibirsk,,RUS,,,,,0000-00-00,W
poleedw01,Dwayne,Dwayne,L.,Polee,,,,,G,0,0,77,180,Pepperdine,UNLV,02-03-63,Los Angeles,CA,USA,Manual Arts,Los Angeles,CA,USA,0000-00-00,B
pollasc01,Scot,Scot,L.,Pollard,,,,,C-F,0,0,82,265,Kansas,,12-02-75,Murray,UT,USA,Torrey Pines,San Diego,CA,USA,0000-00-00,W
polsora01,Ralph,Ralph,M.,Polson,,,,,F-C,0,0,79,200,Whitworth,Riverside CC,26-10-29,Riverside,CA,USA,Riverside Polytech,Riverside,CA,USA,0000-00-00,W
polynol01,Olden,Olden,,Polynice,,,,O.P.,C-F,0,0,83,220,Virginia,,21-11-64,Port-au-Prince,,HAI,All Hallows,Bronx,NY,USA,0000-00-00,B
pondequ01,Quincy,Quincy,Coe,Pondexter,,,,,F,0,0,78,225,Washington,,10-03-88,Fresno,CA,USA,San Joaquin Memorial,Fresno,CA,USA,0000-00-00,B
popeda01,David,David,,Pope,,,,,F,0,0,79,220,Norfolk State,,15-04-62,Newport News,VA,USA,Menchville,Newport News,VA,USA,0000-00-00,B
popema01,Mark,Mark,Edward,Pope,,,,,F,0,0,82,235,Kentucky,Washington,11-09-72,Omaha,NE,USA,Newport,Bellevue,WA,USA,0000-00-00,W
portech01,Chris,Chris,,Porter,,,,,F,0,0,79,218,Auburn,Chipola JC,09-05-78,Abbeville,AL,USA,Abbeville,Abbeville,AL,USA,0000-00-00,B
porteho01,Howard,Howard,,Porter,,,,Geezer,F-C,0,0,80,220,Villanova,,31-08-48,Stuart,FL,USA,Booker,Sarasota,FL,USA,26-05-07,B
porteke01,Kevin,Kevin,,Porter,,,,,G,0,0,72,170,St. Francis (PA),,17-04-50,Chicago,IL,USA,DuSable,Chicago,IL,USA,0000-00-00,B
portete01,Terry,Terry,,Porter,,,,,G,0,0,75,195,Wisconsin-Stevens Point,,08-04-63,Milwaukee,WI,USA,South Division,Milwaukee,WI,USA,0000-00-00,B
portewi01,Willie,Willie,William,Porter,,,,,F,0,0,79,205,Tennessee A&I,,03-07-42,Winston-Salem,NC,USA,Atkins,Winston-Salem,NC,USA,0000-00-00,B
poseyja01,James,James,Mikley Mantell,Posey,,,,,G-F,0,0,79,215,Xavier,,13-01-77,Cleveland,OH,USA,R.B. Chamberlain,Twinsburg,OH,USA,0000-00-00,B
postljo01,John,John,,Postley,,,,,F,0,0,77,220,Bethune-Cookman,Cheyney State ?,30-05-40,(ht) Philadelphia,PA,USA,,,,,0000-00-00,B
potapvi01,Vitaly,Vitaly,Nikolaevich,Potapenko,,,,The Ukraine Train,C-F,0,0,82,280,Wright State,Kiev State (DNP),21-03-75,Kiev,,UKR,Kozchagin,Kiev,,UKR,0000-00-00,W
powele01,Leon,Leon,,Powe,,,Jr.,,F,0,0,80,240,California,,22-01-84,Berkeley,CA,USA,Oakland Technical,Oakland,CA,USA,0000-00-00,B
praddma01,Marlbert,Marlbert,,Pradd,,,,"Mal, Marl",G,0,0,75,170,Dillard,,17-11-44,Chicago,IL,USA,Carver,Chicago,IL,USA,0000-00-00,B
pressdo01,Dominic,Dominic,Ivan,Pressley,,,,,G,0,0,74,170,Boston College,,30-05-64,Washington,DC,USA,Mackin,Washington,DC,USA,0000-00-00,B
pressha01,Harold,Harold,,Pressley,,,,,F-G,0,0,79,210,Villanova,,14-07-63,Bronx,NY,USA,St. Bernard,Uncasville,CT,USA,0000-00-00,B
presspa01,Paul,Paul,Matthew,Pressey,,,,Press,G-F,0,0,77,185,Tulsa,Western Texas,24-12-58,Richmond,VA,USA,George Wythe,Richmond,VA,USA,0000-00-00,B
pricero01,Ronnie,Ronnie,,Price,,,,,G,0,0,74,190,Utah Valley State,Nicholls State,21-06-83,Friendswood,TX,USA,Clearbrook,Friendswood,TX,USA,0000-00-00,B
princta01,Tayshaun,Tayshaun,Durell,Prince,,,,,F-G,0,0,81,215,Kentucky,,28-02-80,Compton,CA,USA,Dominguez,Compton,CA,USA,0000-00-00,B
pritcjo01,John,John,D.,Pritchard,,,,,C,0,0,81,220,Drake,,23-01-27,(ht) Minneapolis,MN,USA,South,Minneapolis,MN,USA,0000-00-00,W
pritcke01,Kevin,Kevin,Lee,Pritchard,,,,,G,0,0,75,180,Kansas,,17-07-67,Bloomington,IN,USA,Thomas Edison,Tulsa,OK,USA,0000-00-00,W
przybjo01,Joel,Joel,Anthony,Przybilla,,,,,C,0,0,85,243,Minnesota,,10-10-79,Monticello,MN,USA,Monticello,Monticello,MN,USA,0000-00-00,W
pullaan01,Anthony,Anthony,Quinn,Pullard,,,,,F,0,0,82,245,McNeese State,,23-06-66,DeQuincy,LA,USA,DeQuincy,DeQuincy,LA,USA,0000-00-00,B
quinnbr01,Brian,Brian,Ralph,Quinnett,,,,,F,0,0,80,235,Washington State,,30-05-66,Pullman,WA,USA,Cheney,Cheney,WA,USA,0000-00-00,W
radfoma01,Mark,Mark,Jeffrey,Radford,,,,,G,0,0,76,190,Oregon State,,05-07-59,Tacoma,WA,USA,Grant,Portland,OR,USA,0000-00-00,B
radfowa01,Wayne,Wayne,,Radford,,,,,G,0,0,75,205,Indiana,,29-05-56,Indianapolis,IN,USA,Arlington,Indianapolis,IN,USA,0000-00-00,B
radjadi01,Dino,Dino,,Radja,,,,,F-C,0,0,83,225,none,,24-04-67,Split,,CRO,Technical School Center,Split,,CRO,0000-00-00,W
radmavl01,Vladimir,Vladimir,,Radmanovic,,,,,F,0,0,82,227,none,,19-11-80,Trebinje,,YUG,,,,,0000-00-00,W
radojal01,Aleksandar,Aleksandar,,Radojevic,,,,Alek,C,0,0,87,242,Barton County CC,,08-08-76,Herceg-Novi,,YUG,Maldost-Bajela,,,YUG,0000-00-00,W
radovfr01,Frank,Frank,Raymond,Radovich,,,,,F,0,0,80,235,Indiana,,03-03-38,,,,Hammond,Hammond,IN,USA,0000-00-00,W
raikesh01,Sherwin,Sherwin,H.,Raiken,,,,Shy,G,0,0,74,185,Villanova,,29-10-28,Philadelphia,PA,USA,Dobbins Tech,Philadelphia,PA,USA,16-01-09,W
rakocig01,Igor,Igor,,Rakocevic,,,,White Jordan,G,0,0,74,184,none,,29-03-78,Belgrade,,YUG,,,,,0000-00-00,W
ramsefr01,Frank,Frank,Vernon,Ramsey,,,Jr.,The Kentucky Colonel,F-G,0,0,75,185,Kentucky,,13-07-31,Corydon,KY,USA,Madisonville,Madisonville,KY,USA,0000-00-00,W
randama01,Mark,Mark,Christopher,Randall,,,,,F,0,0,79,230,Kansas,,30-09-67,Edina,MN,USA,Cherry Creek,Englewood,CO,USA,0000-00-00,W
ranseke01,Kelvin,Kelvin,,Ransey,,,,,G,0,0,73,170,Ohio State,,03-05-58,Toledo,OH,USA,Macomber,Toledo,OH,USA,0000-00-00,B
rasmubl01,Blair,Blair,Allen,Rasmussen,,,,,C,0,0,84,250,Oregon,,13-11-62,Auburn,WA,USA,Auburn,Auburn,WA,USA,0000-00-00,W
ratkoge01,George,George,,Ratkovicz,,,,,C-F,0,0,78,220,none,,13-11-22,Chicago,IL,USA,Lindbloom,Chicago,IL,USA,10-11-07,W
rautile01,Leo,Leo,R.,Rautins,,,,,F,0,0,80,215,Syracuse,Minnesota,20-03-60,Toronto,ON,CAN,St. Michael's,Toronto,ON,CAN,0000-00-00,W
rayal01,Allan,Allan,,Ray,,,,,G,0,0,74,190,Villanova,,17-06-84,Bronx,NY,USA,St. Raymond's,Bronx,NY,USA,0000-00-00,B
raycl01,Clifford,Clifford,,Ray,,,,Cliff,C,0,0,81,230,Oklahoma,,21-01-49,Union,SC,USA,Sims,Union,SC,USA,0000-00-00,B
rayja01,James,James,Earl,Ray,,,,James Earl,F,0,0,80,215,Jacksonville,,27-07-57,New Orleans,LA,USA,Landry,New Orleans,LA,USA,0000-00-00,B
raymocr01,Craig,Craig,Milford,Raymond,,,,,C,0,0,83,235,Brigham Young,,05-04-45,Aberdeen,WA,USA,Hudson's Bay,Vancouver,WA,USA,0000-00-00,W
reavejo01,Joe,Joe,L.,Reaves,,,,,F,0,0,77,210,Bethel (TN),,27-05-50,(ht) Bolivar,TN,USA,Bolivar Industrial,Bolivar,TN,USA,0000-00-00,B
rebraze01,Zeljko,Zeljko,,Rebraca,,,,Zelly,F,0,0,83,240,none,,09-04-72,Prigrevica,,YUG,,,,,0000-00-00,W
recasel01,Eldridge,Eldridge,David,Recasner,,,,,G,0,0,75,190,Washington,,14-12-67,New Orleans,LA,USA,Alfred Lawless,New Orleans,LA,USA,0000-00-00,B
reddmi01,Michael,Michael,Wesley,Redd,,,,,G,0,0,78,214,Ohio State,,24-08-79,Columbus,OH,USA,West,Columbus,OH,USA,0000-00-00,B
redmoma01,Marlon,Marlon,Bernard,Redmond,,,,,G,0,0,78,188,San Francisco,,15-04-55,San Francisco,CA,USA,Balboa,San Francisco,CA,USA,0000-00-00,B
reedju01,Justin,Justin,,Reed,,,,,F,0,0,80,240,Mississippi,,16-01-82,Jackson,MS,USA,Provine,Jackson,MS,USA,0000-00-00,B
reedwi01,Willis,Willis,,Reed,,,Jr.,The Captain,C-F,0,0,81,235,Grambling,,25-06-42,Hico,LA,USA,West Side,Lillie,LA,USA,0000-00-00,B
reevebr01,Bryant,Bryant,,Reeves,,,,Big Country,C,0,0,84,275,Oklahoma State,,08-06-73,Fort Smith,AR,USA,Gans,Gans,OK,USA,0000-00-00,W
reevekh01,Khalid,Khalid,,Reeves,,,,,G,0,0,75,199,Arizona,,15-07-72,Queens,NY,USA,Christ the King,Middle Village,NY,USA,0000-00-00,B
reiddo01,Don,Don,Corey,Reid,,,,,F,0,0,80,250,Georgetown,,30-12-73,Washington,DC,USA,Largo,Largo,MD,USA,0000-00-00,B
reidro01,Robert,Robert,Keith,Reid,,,,,F-G,0,0,80,205,St. Mary's (TX),,30-08-55,Atlanta,GA,USA,Samuel Clemens,Schertz,TX,USA,0000-00-00,B
reidry01,Ryan,Ryan,,Reid,,,,,F,0,0,80,235,Florida State,,30-10-86,Lauderdale Lakes,FL,USA,Boyd Anderson,Lauderdale Lakes,FL,USA,0000-00-00,B
reineja01,Jared,Jared,Thomas,Reiner,,,,,C,0,0,83,255,Iowa,,08-04-82,Mitchell,SD,USA,Tripp-Delmont,Tripp,SD,USA,0000-00-00,W
rellfri01,Richard,Richard,Allen,Rellford,,,,,F-G,0,0,78,230,Michigan,,16-02-64,Riviera Beach,FL,USA,Suncoast,Riviera Beach,FL,USA,0000-00-00,B
renchte01,Terrence,Terrence,Lamont,Rencher,,,,,G,0,0,75,185,Texas,,19-02-73,Bronx,NY,USA,St. Raymond's,Bronx,NY,USA,0000-00-00,B
rennijo01,John,John,William,Rennicke,,,,,G,0,0,74,185,Drake,,11-08-29,Aurora,IL,USA,East,Aurora,IL,USA,09-12-07,W
rentzef01,Efthimios,Efthimios,,Rentzias,,,,,C,0,0,83,243,none,,11-01-76,Trikala,,GRE,,,,,0000-00-00,W
respesh01,Shawn,Shawn,Christopher,Respert,,,,,G,0,0,73,195,Michigan State,,06-02-72,Detroit,MI,USA,Bishop Borgess,Redford,MI,USA,0000-00-00,B
restake01,Kevin,Kevin,Gilbert,Restani,,,,"Big Bird, Mayor",F-C,0,0,81,225,San Francisco,,23-12-51,San Francisco,CA,USA,Riordan,San Francisco,CA,USA,25-04-10,W
reynoge01,George,George,,Reynolds,,,,,G,0,0,76,195,Houston,Imperial Valley JC,23-11-47,,,,Central,Newark,NJ,USA,0000-00-00,B
reynoje01,Jerry,Jerry,,Reynolds,,,,Ice,G-F,0,0,80,198,Louisiana State,Madison Area Tech,23-12-62,Brooklyn,NY,USA,Alexander Hamilton,Brooklyn,NY,USA,0000-00-00,B
rhineke01,Kendall,Kendall,Lee,Rhine,,,,,C,0,0,82,230,Rice,,13-02-43,Eldorado,IL,USA,Dupo,Dupo,IL,USA,0000-00-00,W
rhodero01,Rodrick,Rodrick,,Rhodes,,,,,G-F,0,0,78,225,Southern California,Kentucky,24-09-73,Jersey City,NJ,USA,St. Anthony's,Jersey City,NJ,USA,0000-00-00,B
ricegl01,Glen,Glen,Anthony,Rice,,,,,F-G,0,0,79,214,Michigan,,28-05-67,Flint,MI,USA,Northwestern Community,Flint,MI,USA,0000-00-00,B
richacl01,Clint,Clint,Dewitt,Richardson,,,,,G,0,0,75,195,Seattle,,07-08-56,Seattle,WA,USA,O'Dea,Seattle,WA,USA,0000-00-00,B
richaja01,Jason,Jason,Anthony,Richardson,,,,,G-F,0,0,78,220,Michigan State,,20-01-81,Saginaw,MI,USA,Arthur Hill,Saginaw,MI,USA,0000-00-00,B
